Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP001684,Male,Yes,0,Graduate,No,7468,7218,351,360,1,Rural,Y
LP001685,Male,No,1,Not Graduate,No,9141,8559,161,180,1,Semiurban,Y
LP001686,Male,No,1,Graduate,No,20065,9674,462,300,1,Urban,Y
LP001687,Female,No,1,Not Graduate,No,11334,6361,366,300,1,Semiurban,Y
LP001688,Male,No,3+,Graduate,No,5388,615,194,360,1,Urban,Y
LP001689,Male,No,1,Not Graduate,No,2340,8062,697,240,1,Urban,N
LP001690,Female,No,0,Graduate,Yes,15373,5977,67,300,1,Semiurban,Y
LP001691,Female,No,0,Not Graduate,Yes,12346,9780,400,180,1,Semiurban,Y
LP001692,Female,Yes,2,Not Graduate,No,7399,6984,204,180,1,Rural,Y
LP001693,Female,No,1,Not Graduate,No,22002,8890,555,180,1,Rural,N
LP001694,Male,Yes,3+,Graduate,Yes,2065,4971,409,180,1,Semiurban,N
LP001695,Male,Yes,3+,Graduate,Yes,7505,5781,381,300,1,Urban,Y
LP001696,Female,No,3+,Not Graduate,Yes,10656,944,577,180,1,Rural,N
LP001697,Male,Yes,2,Graduate,No,11974,9114,61,300,1,Urban,Y
LP001698,Male,Yes,0,Not Graduate,No,10687,7078,124,240,1,Rural,Y
LP001699,Male,Yes,3+,Graduate,No,8726,1746,261,180,1,Rural,Y
LP001700,Female,Yes,0,Not Graduate,No,10879,5783,690,240,1,Rural,N
LP001701,Male,No,2,Graduate,Yes,7390,9751,332,300,1,Semiurban,Y
LP001702,Female,No,1,Not Graduate,Yes,14613,6907,244,360,0,Urban,N
LP001703,Male,No,1,Not Graduate,Yes,5811,9275,79,240,1,Semiurban,Y
LP001704,Male,No,1,Not Graduate,Yes,12946,8625,58,180,0,Rural,N
LP001705,Male,No,3+,Not Graduate,No,10348,2926,358,360,1,Semiurban,Y
LP001706,Female,No,1,Graduate,No,20866,1089,494,240,0,Semiurban,N
LP001707,Male,No,3+,Not Graduate,Yes,7583,2957,359,300,0,Semiurban,N
LP001708,Female,No,2,Graduate,Yes,14098,2612,475,300,1,Urban,Y
LP001709,Female,No,2,Graduate,Yes,18440,6047,640,300,1,Semiurban,N
LP001710,Female,No,3+,Not Graduate,Yes,20903,6249,140,240,1,Semiurban,Y
LP001711,Male,Yes,0,Graduate,Yes,4080,3759,505,300,1,Semiurban,N
LP001712,Male,No,1,Graduate,No,15344,7718,493,240,0,Semiurban,N
LP001713,Male,Yes,1,Graduate,No,11053,4263,128,180,0,Semiurban,N
LP001714,Male,Yes,1,Not Graduate,Yes,10886,1902,524,180,1,Semiurban,N
LP001715,Female,Yes,3+,Graduate,Yes,21903,2567,152,240,0,Semiurban,N
LP001716,Female,Yes,2,Graduate,Yes,21022,8075,672,240,0,Rural,N
LP001717,Female,No,1,Not Graduate,No,16135,2994,505,360,1,Semiurban,N
LP001718,Male,Yes,2,Not Graduate,No,2171,5229,363,300,1,Semiurban,N
LP001719,Female,No,1,Graduate,No,2277,2010,296,180,1,Urban,N
LP001720,Male,No,1,Not Graduate,Yes,22811,7377,283,180,1,Rural,Y
LP001721,Female,Yes,3+,Graduate,No,4522,830,643,360,1,Semiurban,N
LP001722,Male,No,0,Graduate,Yes,19744,48,693,240,1,Urban,N
LP001723,Male,Yes,3+,Graduate,No,21023,4210,284,240,1,Semiurban,Y
LP001724,Female,Yes,1,Not Graduate,No,15317,1178,436,360,1,Semiurban,Y
LP001725,Female,No,1,Graduate,No,15760,5768,660,300,0,Semiurban,N
LP001726,Female,No,0,Not Graduate,Yes,2574,7878,87,240,1,Semiurban,Y
LP001727,Female,Yes,2,Not Graduate,Yes,11408,70,210,240,1,Semiurban,Y
LP001728,Male,No,2,Graduate,No,10975,7686,511,300,0,Urban,N
LP001729,Female,No,1,Not Graduate,Yes,14378,7879,498,300,1,Semiurban,Y
LP001730,Female,No,2,Not Graduate,Yes,16620,5455,166,360,1,Urban,Y
LP001731,Female,Yes,1,Not Graduate,Yes,24647,8258,290,360,1,Semiurban,Y
LP001732,Male,Yes,0,Not Graduate,Yes,3486,5612,75,360,1,Urban,Y
LP001733,Male,No,0,Not Graduate,Yes,12325,5769,697,240,0,Rural,N
LP001734,Female,No,1,Graduate,Yes,10693,1777,611,360,1,Semiurban,N
LP001735,Male,No,0,Not Graduate,Yes,24211,7380,347,240,1,Rural,Y
LP001736,Female,No,3+,Graduate,No,18930,2228,203,180,1,Rural,Y
LP001737,Male,No,3+,Graduate,Yes,3676,9981,517,300,0,Rural,N
LP001738,Male,Yes,0,Graduate,Yes,20222,8804,98,300,1,Semiurban,Y
LP001739,Male,No,1,Graduate,No,11547,9814,95,180,0,Rural,N
LP001740,Male,Yes,1,Graduate,No,18384,8888,334,360,1,Urban,Y
LP001741,Female,No,0,Graduate,No,20117,6746,677,240,0,Semiurban,N
LP001742,Female,Yes,2,Not Graduate,No,6108,6391,131,240,1,Rural,Y
LP001743,Female,No,3+,Not Graduate,Yes,13406,9429,93,240,1,Semiurban,Y
LP001744,Male,Yes,2,Not Graduate,No,8734,2406,322,300,1,Rural,Y
LP001745,Female,No,1,Graduate,No,8110,8440,443,360,0,Urban,N
LP001746,Female,Yes,1,Not Graduate,Yes,12024,637,644,240,1,Semiurban,N
LP001747,Female,Yes,2,Not Graduate,Yes,18484,8090,107,240,0,Semiurban,N
LP001748,Male,Yes,0,Not Graduate,Yes,14911,949,614,240,1,Rural,N
LP001749,Male,Yes,2,Graduate,No,22168,3587,50,180,1,Urban,Y
LP001750,Male,Yes,2,Not Graduate,Yes,10680,1111,265,240,1,Semiurban,Y
LP001751,Female,Yes,3+,Graduate,No,16725,8367,366,180,1,Rural,Y
LP001752,Female,No,3+,Not Graduate,Yes,11573,722,277,240,1,Urban,Y
LP001753,Female,Yes,2,Graduate,Yes,5983,3842,522,240,1,Urban,N
LP001754,Male,No,2,Graduate,No,7401,3674,533,240,1,Urban,N
LP001755,Male,No,1,Graduate,Yes,7629,4866,336,180,0,Urban,N
LP001756,Female,No,3+,Not Graduate,Yes,19638,702,560,240,1,Semiurban,N
LP001757,Male,No,3+,Not Graduate,Yes,20348,2128,627,360,1,Semiurban,N
LP001758,Male,No,1,Graduate,Yes,11915,9118,507,240,0,Urban,N
LP001759,Male,Yes,0,Not Graduate,Yes,5982,4233,144,180,1,Rural,Y
LP001760,Male,Yes,3+,Graduate,No,11186,2517,542,180,1,Rural,N
LP001761,Female,Yes,3+,Graduate,No,8900,1149,199,360,1,Urban,Y
LP001762,Male,No,0,Not Graduate,Yes,8306,1878,72,300,1,Urban,Y
LP001763,Male,Yes,3+,Not Graduate,No,12016,9445,264,360,1,Rural,Y
LP001764,Male,Yes,3+,Not Graduate,No,8896,9675,448,360,1,Urban,Y
LP001765,Male,Yes,0,Graduate,No,8838,309,459,180,0,Urban,N
LP001766,Female,Yes,0,Graduate,Yes,11450,3952,180,240,1,Semiurban,Y
LP001767,Female,Yes,2,Not Graduate,Yes,14000,7728,197,240,1,Semiurban,Y
LP001768,Male,No,1,Graduate,Yes,13045,3049,430,300,1,Urban,Y
LP001769,Male,Yes,1,Not Graduate,No,6741,5766,158,300,1,Urban,Y
LP001770,Male,No,0,Graduate,No,24321,9756,601,300,1,Semiurban,N
LP001771,Male,No,0,Not Graduate,Yes,6195,9692,170,300,0,Urban,N
LP001772,Male,No,3+,Not Graduate,Yes,13030,6412,344,360,1,Semiurban,Y
LP001773,Male,No,2,Graduate,No,15812,4865,169,360,0,Semiurban,N
LP001774,Female,No,2,Not Graduate,No,20472,15,505,240,1,Rural,N
LP001775,Male,Yes,0,Not Graduate,Yes,15818,605,579,360,1,Semiurban,N
LP001776,Female,Yes,3+,Graduate,No,19666,9573,218,240,1,Rural,Y
LP001777,Female,Yes,3+,Not Graduate,No,23831,4908,192,240,1,Rural,Y
LP001778,Male,No,1,Graduate,No,24478,8006,86,240,1,Semiurban,Y
LP001779,Female,Yes,1,Not Graduate,No,21404,9086,310,240,0,Urban,N
LP001780,Female,Yes,3+,Graduate,No,12824,9759,280,180,1,Semiurban,Y
LP001781,Female,No,1,Not Graduate,No,4718,6412,303,240,1,Rural,Y
LP001782,Female,No,0,Not Graduate,No,21641,8605,378,360,0,Semiurban,N
LP001783,Female,No,3+,Not Graduate,Yes,5516,4120,346,360,1,Semiurban,Y
LP001784,Female,No,1,Not Graduate,Yes,4337,8507,59,360,1,Rural,Y
LP001785,Male,Yes,2,Graduate,No,23884,4666,495,360,1,Semiurban,Y
LP001786,Female,No,3+,Graduate,No,17812,4820,279,180,1,Semiurban,Y
LP001787,Female,No,3+,Graduate,No,8534,7835,585,300,0,Rural,N
LP001788,Female,Yes,2,Graduate,Yes,8809,1849,127,300,1,Urban,Y
LP001789,Male,Yes,0,Graduate,Yes,15879,1953,474,240,0,Rural,N
LP001790,Female,No,2,Graduate,No,5739,8580,242,240,1,Rural,Y
LP001791,Male,Yes,3+,Graduate,Yes,13628,2769,450,360,1,Semiurban,Y
LP001792,Female,No,0,Not Graduate,No,22312,3046,158,360,1,Rural,Y
LP001793,Male,No,1,Not Graduate,No,17356,7594,312,300,0,Semiurban,N
LP001794,Male,Yes,1,Not Graduate,No,11111,6840,378,300,1,Semiurban,Y
LP001795,Female,Yes,1,Not Graduate,No,5650,5066,412,360,1,Semiurban,Y
LP001796,Female,No,3+,Graduate,No,12609,2415,427,240,1,Rural,Y
LP001797,Male,No,2,Graduate,No,2946,2389,390,180,1,Rural,Y
LP001798,Female,No,0,Graduate,No,13436,5924,308,180,1,Semiurban,Y
LP001799,Male,Yes,1,Not Graduate,Yes,12536,8495,384,300,1,Urban,Y
LP001800,Male,No,0,Graduate,No,7968,763,134,300,0,Urban,N
LP001801,Male,No,3+,Not Graduate,Yes,15521,7541,571,300,1,Rural,N
LP001802,Male,No,1,Graduate,No,23674,815,620,180,1,Semiurban,N
LP001803,Male,No,3+,Graduate,No,5675,6255,357,180,1,Semiurban,Y
LP001804,Female,No,2,Graduate,Yes,16890,877,311,360,1,Rural,Y
LP001805,Male,Yes,3+,Graduate,Yes,6580,7173,680,240,0,Urban,N
LP001806,Male,No,3+,Not Graduate,No,16971,7073,501,300,1,Rural,N
LP001807,Female,No,2,Not Graduate,Yes,16393,4798,300,360,1,Rural,Y
LP001808,Male,No,0,Graduate,No,18748,6989,373,180,1,Semiurban,Y
LP001809,Female,No,2,Not Graduate,No,24744,5039,278,360,0,Rural,N
LP001810,Female,Yes,2,Graduate,Yes,17509,9771,685,180,0,Urban,N
LP001811,Female,Yes,3+,Graduate,Yes,7717,6324,645,240,1,Rural,N
LP001812,Male,Yes,0,Graduate,Yes,7172,9395,346,180,1,Semiurban,Y
LP001813,Male,No,1,Graduate,Yes,3002,2823,286,360,1,Urban,Y
LP001814,Male,No,2,Not Graduate,No,22568,5287,674,240,1,Semiurban,N
LP001815,Female,Yes,0,Graduate,Yes,2910,3285,266,180,1,Rural,Y
LP001816,Male,Yes,2,Graduate,Yes,5270,7433,295,300,1,Rural,Y
LP001817,Female,Yes,2,Not Graduate,Yes,11597,6174,497,180,1,Rural,Y
LP001818,Male,No,2,Graduate,Yes,22543,4826,368,240,1,Semiurban,Y
LP001819,Female,No,2,Not Graduate,Yes,5501,3664,481,360,1,Rural,Y
LP001820,Male,Yes,3+,Graduate,No,21367,497,453,240,1,Urban,Y
LP001821,Male,Yes,0,Graduate,No,22446,7641,86,360,1,Urban,Y
LP001822,Male,Yes,0,Graduate,Yes,2098,4643,625,180,1,Semiurban,N
LP001823,Female,No,0,Graduate,Yes,12476,5056,391,180,1,Semiurban,Y
LP001824,Female,No,2,Graduate,No,20925,131,438,240,1,Semiurban,Y
LP001825,Male,No,3+,Graduate,Yes,7891,5443,83,300,1,Rural,Y
LP001826,Male,Yes,2,Not Graduate,No,17950,857,88,180,1,Urban,Y
LP001827,Female,Yes,2,Graduate,No,16408,8712,628,300,1,Urban,N
LP001828,Female,No,0,Not Graduate,Yes,13090,8221,258,300,0,Urban,N
LP001829,Female,Yes,2,Not Graduate,No,17779,6147,201,240,1,Semiurban,Y
LP001830,Male,No,1,Graduate,Yes,4250,4604,414,180,1,Semiurban,Y
LP001831,Female,Yes,2,Not Graduate,Yes,11416,9452,248,300,1,Rural,Y
LP001832,Male,Yes,1,Graduate,No,8306,1558,650,180,1,Semiurban,N
LP001833,Female,Yes,2,Not Graduate,No,7929,15,128,360,1,Urban,Y
LP001834,Male,Yes,3+,Graduate,Yes,9623,3605,526,300,1,Rural,N
LP001835,Female,No,3+,Not Graduate,No,19515,1607,483,240,0,Semiurban,N
LP001836,Female,Yes,0,Not Graduate,Yes,7952,5935,81,240,1,Semiurban,Y
LP001837,Female,No,2,Graduate,No,18658,2016,136,300,1,Urban,Y
LP001838,Female,No,1,Not Graduate,No,16956,3574,600,180,1,Rural,N
LP001839,Female,No,1,Graduate,Yes,23991,7274,442,360,1,Semiurban,Y
LP001840,Male,Yes,2,Graduate,Yes,5519,9935,662,360,1,Semiurban,N
LP001841,Female,No,1,Graduate,Yes,13919,3791,293,240,1,Rural,Y
LP001842,Female,No,3+,Graduate,No,2429,6406,281,240,1,Rural,N
LP001843,Female,No,1,Graduate,Yes,20896,1088,629,180,1,Semiurban,N
LP001844,Male,Yes,0,Not Graduate,Yes,22908,1361,241,240,1,Semiurban,Y
LP001845,Female,Yes,3+,Not Graduate,No,7764,4473,589,180,1,Urban,N
LP001846,Male,No,3+,Not Graduate,No,9473,5294,319,300,1,Rural,Y
LP001847,Female,Yes,3+,Graduate,Yes,11197,7106,126,360,1,Semiurban,Y
LP001848,Female,No,2,Not Graduate,Yes,22613,7319,216,300,0,Semiurban,N
LP001849,Male,No,2,Not Graduate,Yes,12636,8667,333,240,1,Semiurban,Y
LP001850,Female,Yes,3+,Not Graduate,Yes,20703,9481,138,360,0,Semiurban,N
LP001851,Male,No,2,Not Graduate,No,24539,8520,593,360,1,Urban,N
LP001852,Male,Yes,1,Not Graduate,No,2684,1186,698,300,0,Rural,N
LP001853,Female,Yes,2,Graduate,Yes,24227,3414,205,180,1,Semiurban,Y
LP001854,Male,No,2,Graduate,Yes,18411,5486,299,360,0,Rural,N
LP001855,Female,Yes,3+,Not Graduate,Yes,2416,3536,144,180,1,Rural,N
LP001856,Female,Yes,0,Graduate,No,5074,1773,66,300,1,Semiurban,Y
LP001857,Male,No,0,Graduate,Yes,4819,5415,166,300,1,Semiurban,Y
LP001858,Male,No,0,Not Graduate,Yes,19290,2558,382,180,1,Semiurban,Y
LP001859,Male,Yes,1,Not Graduate,No,19125,5907,571,300,1,Urban,N
LP001860,Male,Yes,2,Graduate,No,6706,5079,129,360,1,Semiurban,Y
LP001861,Female,No,0,Not Graduate,Yes,21017,9454,695,300,1,Rural,N
LP001862,Female,Yes,3+,Graduate,Yes,18682,6724,481,300,1,Rural,Y
LP001863,Male,Yes,0,Graduate,No,19407,5420,252,360,1,Urban,Y
LP001864,Female,Yes,0,Not Graduate,Yes,6428,3291,165,180,1,Semiurban,Y
LP001865,Female,Yes,2,Graduate,Yes,17605,9210,269,300,1,Semiurban,Y
LP001866,Female,Yes,2,Graduate,No,4388,9981,302,180,0,Urban,N
LP001867,Female,Yes,2,Graduate,No,4190,3524,218,360,0,Urban,N
LP001868,Male,Yes,1,Not Graduate,No,5591,3504,365,180,0,Semiurban,N
LP001869,Male,No,1,Not Graduate,Yes,15460,8998,421,180,0,Semiurban,N
LP001870,Female,No,0,Not Graduate,No,24133,5989,632,240,1,Rural,N
LP001871,Male,No,2,Not Graduate,No,2190,2666,205,240,0,Semiurban,N
LP001872,Male,No,0,Graduate,Yes,2995,8596,663,300,1,Semiurban,N
LP001873,Male,No,3+,Not Graduate,Yes,12585,7140,62,240,1,Rural,Y
LP001874,Female,Yes,3+,Not Graduate,No,18776,8785,557,240,0,Rural,N
LP001875,Female,Yes,2,Not Graduate,No,12220,6895,514,240,1,Rural,N
LP001876,Female,Yes,2,Not Graduate,Yes,7373,4107,269,180,1,Rural,Y
LP001877,Male,Yes,3+,Graduate,Yes,6003,3280,64,180,1,Urban,Y
LP001878,Female,No,2,Graduate,No,13220,2212,166,240,1,Rural,Y
LP001879,Female,Yes,1,Graduate,No,15464,8078,380,360,1,Urban,Y
LP001880,Male,Yes,1,Not Graduate,Yes,2397,9734,105,240,1,Rural,N
LP001881,Female,No,2,Not Graduate,No,18594,7601,400,360,1,Rural,Y
LP001882,Female,Yes,3+,Graduate,Yes,5195,613,181,180,1,Rural,Y
LP001883,Male,Yes,0,Not Graduate,No,4186,868,275,360,1,Semiurban,Y
LP001884,Male,No,2,Not Graduate,Yes,7278,811,357,180,1,Urban,Y
LP001885,Male,Yes,2,Graduate,Yes,16650,4862,524,360,0,Rural,N
LP001886,Female,Yes,0,Graduate,No,22897,4177,271,180,1,Semiurban,Y
LP001887,Female,Yes,2,Not Graduate,No,22396,1744,222,180,0,Urban,N
LP001888,Female,Yes,0,Not Graduate,Yes,18299,2256,389,240,1,Urban,Y
LP001889,Male,Yes,3+,Not Graduate,No,11163,7612,555,300,1,Semiurban,N
LP001890,Male,No,1,Graduate,No,5680,8713,206,300,1,Urban,Y
LP001891,Female,No,3+,Graduate,No,5762,7196,200,180,1,Semiurban,Y
LP001892,Female,No,1,Graduate,Yes,4015,5423,227,240,1,Rural,Y
LP001893,Male,No,0,Graduate,No,12736,5089,582,300,1,Semiurban,N
LP001894,Male,No,1,Not Graduate,No,23524,6608,161,300,1,Urban,Y
LP001895,Male,No,3+,Graduate,Yes,15604,9717,187,240,1,Urban,Y
LP001896,Male,Yes,1,Graduate,No,8116,1469,282,240,1,Rural,Y
LP001897,Female,No,0,Not Graduate,No,18876,2675,381,300,0,Semiurban,N
LP001898,Male,No,1,Not Graduate,Yes,5870,1513,591,300,1,Rural,N
LP001899,Female,Yes,2,Not Graduate,Yes,19657,4876,356,360,1,Semiurban,Y
LP001900,Female,Yes,3+,Graduate,No,21445,1451,210,360,1,Semiurban,Y
LP001901,Female,No,2,Not Graduate,No,5316,4654,451,180,1,Semiurban,Y
LP001902,Male,Yes,0,Not Graduate,Yes,24517,3007,639,300,0,Rural,N
LP001903,Male,No,1,Graduate,Yes,3256,3124,327,240,0,Rural,N
LP001904,Male,Yes,2,Graduate,No,3873,1753,369,240,1,Urban,Y
LP001905,Male,No,2,Not Graduate,No,4076,1612,582,300,1,Rural,N
LP001906,Female,Yes,1,Graduate,No,5684,3275,546,180,1,Semiurban,N
LP001907,Male,Yes,1,Not Graduate,Yes,3897,8747,412,240,1,Semiurban,Y
LP001908,Male,No,3+,Not Graduate,No,14174,2049,421,300,1,Semiurban,Y
LP001909,Female,No,2,Graduate,Yes,11826,824,85,300,0,Rural,N
LP001910,Male,No,2,Not Graduate,Yes,12046,3030,352,180,1,Urban,Y
LP001911,Female,No,0,Graduate,Yes,23853,1081,487,300,1,Rural,Y
LP001912,Female,No,3+,Graduate,No,6035,5299,81,240,1,Urban,Y
LP001913,Female,Yes,0,Graduate,No,24767,492,235,360,0,Rural,N
LP001914,Female,No,2,Not Graduate,No,16099,4764,223,180,1,Semiurban,Y
LP001915,Female,No,0,Graduate,Yes,10668,7202,615,300,1,Urban,N
LP001916,Female,Yes,2,Graduate,No,18618,8266,299,180,1,Rural,Y
LP001917,Female,Yes,2,Not Graduate,Yes,2132,3360,328,300,1,Semiurban,N
LP001918,Female,No,0,Not Graduate,Yes,14780,8562,51,360,1,Urban,Y
LP001919,Male,Yes,0,Not Graduate,Yes,16246,4682,243,180,1,Urban,Y
LP001920,Male,Yes,1,Not Graduate,Yes,5768,328,215,300,1,Semiurban,Y
LP001921,Male,No,1,Graduate,Yes,21983,9982,159,360,1,Semiurban,Y
LP001922,Male,Yes,1,Graduate,Yes,20785,8968,429,240,1,Rural,Y
LP001923,Female,Yes,2,Graduate,No,19547,4674,632,300,1,Rural,N
LP001924,Male,No,0,Not Graduate,Yes,16821,4316,334,360,1,Semiurban,Y
LP001925,Female,No,3+,Not Graduate,No,11707,9379,470,360,1,Rural,Y
LP001926,Male,Yes,2,Graduate,Yes,7091,9695,162,180,1,Semiurban,Y
LP001927,Male,Yes,3+,Not Graduate,No,17726,5803,277,300,1,Semiurban,Y
LP001928,Male,No,0,Not Graduate,No,21756,3325,520,240,1,Rural,N
LP001929,Female,Yes,2,Graduate,No,2554,8379,577,300,0,Rural,N
LP001930,Male,Yes,3+,Graduate,No,10072,1214,545,360,1,Urban,N
LP001931,Female,Yes,3+,Not Graduate,Yes,15079,7556,80,240,1,Urban,Y
LP001932,Female,No,1,Not Graduate,Yes,20966,9301,211,360,1,Rural,Y
LP001933,Male,Yes,1,Not Graduate,Yes,12083,8722,427,180,1,Rural,Y
LP001934,Male,Yes,1,Graduate,Yes,9507,9262,495,300,1,Rural,Y
LP001935,Male,No,2,Graduate,No,17403,3136,476,360,1,Urban,Y
LP001936,Female,Yes,0,Graduate,No,11284,9154,553,360,1,Rural,N
LP001937,Male,Yes,0,Graduate,No,5761,6618,576,300,1,Urban,N
LP001938,Female,No,1,Graduate,Yes,3889,5265,581,240,0,Urban,N
LP001939,Female,No,1,Not Graduate,No,21437,7089,631,360,1,Urban,N
LP001940,Male,No,1,Not Graduate,Yes,23022,7965,569,300,1,Urban,N
LP001941,Male,No,3+,Not Graduate,No,15439,9597,83,180,0,Semiurban,N
LP001942,Female,Yes,1,Graduate,No,12719,8708,539,180,1,Rural,N
LP001943,Female,Yes,3+,Graduate,No,10899,6569,669,300,0,Rural,N
LP001944,Female,No,0,Graduate,No,2044,1491,472,360,0,Semiurban,N
LP001945,Male,No,2,Not Graduate,No,21547,5213,517,300,0,Rural,N
LP001946,Female,Yes,2,Graduate,Yes,3739,4228,73,300,1,Urban,Y
LP001947,Male,No,2,Graduate,No,12059,7508,265,360,1,Semiurban,Y
LP001948,Female,Yes,2,Not Graduate,Yes,21657,4409,104,240,1,Urban,Y
LP001949,Female,No,3+,Graduate,Yes,4127,590,75,240,1,Semiurban,Y
LP001950,Male,Yes,3+,Not Graduate,Yes,8118,7379,330,180,1,Urban,Y
LP001951,Female,No,1,Graduate,Yes,13623,9735,376,240,1,Rural,Y
LP001952,Male,No,3+,Graduate,Yes,8280,3056,235,300,1,Rural,Y
LP001953,Male,Yes,1,Not Graduate,Yes,9515,2206,544,360,1,Rural,N
LP001954,Female,No,1,Not Graduate,Yes,4630,2708,61,180,1,Semiurban,Y
LP001955,Male,Yes,2,Not Graduate,Yes,17980,5981,690,240,1,Rural,N
LP001956,Male,Yes,3+,Not Graduate,No,16331,5722,483,300,1,Semiurban,Y
LP001957,Female,Yes,3+,Not Graduate,No,21742,747,257,180,1,Urban,Y
LP001958,Male,Yes,1,Not Graduate,Yes,4208,8992,182,360,1,Rural,Y
LP001959,Male,Yes,1,Graduate,Yes,6897,6553,388,240,1,Urban,Y
LP001960,Male,No,0,Graduate,Yes,13028,1497,245,300,1,Rural,Y
LP001961,Female,No,0,Not Graduate,No,24036,1379,311,360,1,Urban,Y
LP001962,Male,Yes,1,Graduate,No,18340,8871,331,300,1,Semiurban,Y
LP001963,Female,No,0,Not Graduate,Yes,7414,7360,418,300,1,Rural,Y
LP001964,Female,Yes,0,Graduate,Yes,5868,3770,152,300,0,Semiurban,N
LP001965,Male,No,1,Not Graduate,No,12679,3342,681,360,1,Semiurban,N
LP001966,Male,No,1,Graduate,No,21972,9088,232,180,0,Urban,N
LP001967,Male,No,3+,Graduate,Yes,13576,1546,472,300,1,Rural,Y
LP001968,Female,No,1,Graduate,Yes,19821,3126,58,180,1,Semiurban,Y
LP001969,Male,Yes,1,Graduate,Yes,15448,5889,606,180,1,Urban,N
LP001970,Male,Yes,2,Graduate,Yes,19030,6208,293,240,1,Urban,Y
LP001971,Male,No,3+,Not Graduate,No,23036,8875,673,240,1,Urban,N
LP001972,Male,No,3+,Not Graduate,No,15324,1295,616,180,1,Rural,N
LP001973,Male,Yes,3+,Not Graduate,Yes,5799,1385,442,240,1,Rural,Y
LP001974,Female,No,2,Graduate,Yes,15620,942,576,240,1,Urban,N
LP001975,Female,Yes,1,Not Graduate,Yes,9618,3280,86,180,1,Rural,Y
LP001976,Male,Yes,3+,Graduate,No,12256,1033,227,360,1,Urban,Y
LP001977,Male,Yes,3+,Graduate,Yes,9453,2786,688,240,0,Rural,N
LP001978,Male,No,0,Graduate,Yes,6284,2233,678,240,1,Rural,N
LP001979,Male,Yes,3+,Not Graduate,Yes,16685,1620,121,360,1,Urban,Y
LP001980,Female,No,1,Graduate,No,10524,3535,401,360,1,Urban,Y
LP001981,Male,Yes,1,Not Graduate,Yes,16174,3205,672,360,0,Rural,N
LP001982,Female,No,0,Not Graduate,No,19345,2882,198,180,1,Urban,Y
LP001983,Female,No,3+,Graduate,Yes,13208,170,154,360,0,Urban,N
LP001984,Male,No,3+,Graduate,Yes,2659,8140,270,180,1,Urban,Y
LP001985,Female,Yes,3+,Not Graduate,Yes,1886,9745,423,300,0,Urban,N
LP001986,Female,Yes,2,Not Graduate,No,8692,3897,567,300,1,Rural,N
LP001987,Female,No,3+,Not Graduate,Yes,12245,9787,309,360,1,Semiurban,Y
LP001988,Female,No,1,Not Graduate,Yes,11410,9815,348,360,1,Rural,Y
LP001989,Male,No,1,Not Graduate,No,22659,4122,91,300,1,Urban,Y
LP001990,Male,Yes,2,Not Graduate,No,4909,5109,541,180,0,Urban,N
LP001991,Female,Yes,2,Graduate,No,18573,9283,488,180,1,Rural,Y
LP001992,Male,Yes,3+,Not Graduate,Yes,24912,2837,96,360,1,Urban,Y
LP001993,Male,Yes,0,Not Graduate,No,23548,8599,134,360,0,Rural,N
LP001994,Male,No,2,Not Graduate,Yes,24650,5228,107,360,1,Semiurban,Y
LP001995,Male,No,2,Not Graduate,No,14680,4169,258,300,0,Urban,N
LP001996,Male,Yes,3+,Graduate,No,18836,6721,297,240,1,Semiurban,Y
LP001997,Female,Yes,3+,Graduate,No,7642,679,260,360,0,Semiurban,N
LP001998,Male,No,2,Not Graduate,Yes,7467,7429,88,180,1,Urban,Y
LP001999,Male,Yes,0,Not Graduate,Yes,8705,5487,301,240,1,Urban,Y
LP002000,Male,Yes,2,Not Graduate,Yes,17506,236,692,180,1,Rural,N
LP002001,Male,Yes,3+,Graduate,Yes,13609,6804,462,240,1,Rural,Y
LP002002,Female,Yes,3+,Graduate,Yes,14534,2423,495,300,1,Urban,Y
LP002003,Female,Yes,2,Graduate,Yes,3984,1032,101,240,1,Rural,Y
LP002004,Female,Yes,0,Graduate,Yes,3354,6339,423,180,0,Semiurban,N
LP002005,Female,No,2,Graduate,Yes,13131,2940,575,240,0,Semiurban,N
LP002006,Male,Yes,2,Graduate,Yes,21115,5409,205,300,0,Urban,N
LP002007,Female,Yes,3+,Not Graduate,No,4097,3132,591,180,0,Rural,N
LP002008,Male,No,0,Graduate,No,9329,7080,139,360,1,Urban,Y
LP002009,Male,No,1,Graduate,Yes,9686,4942,400,240,0,Semiurban,N
LP002010,Male,No,0,Not Graduate,Yes,5483,6961,118,180,0,Urban,N
LP002011,Male,Yes,2,Graduate,Yes,24847,7730,212,240,1,Urban,Y
LP002012,Male,No,2,Not Graduate,Yes,8184,633,291,300,1,Urban,Y
LP002013,Female,Yes,2,Graduate,No,11883,6822,544,180,0,Urban,N
LP002014,Female,Yes,0,Not Graduate,No,18540,4103,432,360,1,Semiurban,Y
LP002015,Female,Yes,3+,Not Graduate,Yes,13504,9584,101,360,1,Urban,Y
LP002016,Female,No,2,Not Graduate,No,13603,6487,112,240,1,Urban,Y
LP002017,Male,No,2,Not Graduate,No,24723,3446,558,300,0,Rural,N
LP002018,Female,No,0,Not Graduate,Yes,7812,5738,341,300,0,Urban,N
